id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1893884,9ae683d2-4da0-44e7-bf66-e8df1b59c075,Mon Aug 24 2015 15:23:37 GMT-0600 (MDT),2015-08-24,2015-08-24 15:23:37 -0600,Mountain Time (US & Canada),126539,alyssam,Alyssa M,2015-08-26 12:40:21 -0600,2024-12-04 12:03:25 -0700,needs_id,,http://www.inaturalist.org/observations/1893884,https://static.inaturalist.org/photos/2310219/medium.jpg,,"",,1,0,false,3,"E 200 S, Cedar City, UT, US",37.672668,-113.033571,52,,,,52,,,false,,,Bandwing Grasshoppers,Oedipodinae,Bandwing Grasshoppers,Insecta,129164
1946743,5b4dea43-b0b3-443c-97df-ebd1fafc820d,2015-09-12 10:44:19,2015-09-12,2015-09-12 10:44:19 -0600,Mountain Time (US & Canada),2991,sea-kangaroo,"",2015-09-14 15:07:24 -0600,2022-08-06 11:35:05 -0600,needs_id,CC-BY,http://www.inaturalist.org/observations/1946743,https://inaturalist-open-data.s3.amazonaws.com/photos/2384675/medium.JPG,,"brown, grey, white","",1,0,false,,"Kanab, Utah, USA",37.011104,-112.529686,38,,,,38,,,false,,manual,Trimerotropis,Trimerotropis,,Insecta,51494
1946745,d12aeb03-d0e3-409d-96d5-c78870ec9836,2015-09-12 10:58:05,2015-09-12,2015-09-12 10:58:05 -0600,Mountain Time (US & Canada),2991,sea-kangaroo,"",2015-09-14 15:07:47 -0600,2022-08-06 11:35:10 -0600,needs_id,CC-BY,http://www.inaturalist.org/observations/1946745,https://inaturalist-open-data.s3.amazonaws.com/photos/2384677/medium.JPG,,"black, brown","",1,0,false,,"Kanab, Utah, USA",37.009374,-112.53005,65,,,,65,,,false,,manual,Trimerotropis,Trimerotropis,,Insecta,51494
2093821,2ef2aca7-117c-4067-8f88-e367394fdeb1,Sat Oct 10 2015 13:22:05 GMT-0600 (MDT),2015-10-10,2015-10-10 13:22:05 -0600,Mountain Time (US & Canada),104881,allycoconis,Ally Coconis,2015-10-10 14:46:44 -0600,2022-07-21 22:30:38 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2093821,https://inaturalist-open-data.s3.amazonaws.com/photos/2506077/medium.jpg,,"",,1,0,false,3,"Wasatch-Cache National Forest, Salt Lake City, UT, US",40.77093,-111.822856,5,,,,5,,,false,,,Red-legged Grasshopper,Melanoplus femurrubrum,Red-legged Grasshopper,Insecta,129094
2094018,be2d5213-f3de-4ea7-b0ab-40579240e1a8,Sat Oct 10 2015 13:57:23 GMT-0600 (MDT),2015-10-10,2015-10-10 13:57:23 -0600,Mountain Time (US & Canada),141776,keith4,Keith McKeown,2015-10-10 15:00:23 -0600,2020-05-11 22:31:50 -0600,needs_id,,http://www.inaturalist.org/observations/2094018,https://static.inaturalist.org/photos/2506332/medium.jpg,,"","Pesky ?grasshopper?
I finally caught you!",1,0,false,3,"Wasatch-Cache National Forest, Salt Lake City, UT, US",40.771385,-111.821412,5,,,,5,,,false,,,Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta,47649
2094021,3031adb4-31a5-46ec-b245-1662955b3eb8,Sat Oct 10 2015 14:00:32 GMT-0600 (MDT),2015-10-10,2015-10-10 14:00:32 -0600,Mountain Time (US & Canada),141776,keith4,Keith McKeown,2015-10-10 14:59:38 -0600,2020-05-07 00:17:11 -0600,needs_id,,http://www.inaturalist.org/observations/2094021,https://static.inaturalist.org/photos/2506336/medium.jpg,,"",Large dead ?grass hopper?,1,0,false,3,"Wasatch-Cache National Forest, Salt Lake City, UT, US",40.771523,-111.821217,5,,,,5,,,false,,,Spotted Bird Grasshopper,Schistocerca lineata,Spotted Bird Grasshopper,Insecta,199581
2094077,eaab2951-3eeb-4f17-8baf-526d49bc2ba6,Sat Oct 10 2015 13:42:50 GMT-0600 (MDT),2015-10-10,2015-10-10 13:42:50 -0600,Mountain Time (US & Canada),141211,itim,,2015-10-10 15:02:17 -0600,2022-08-06 01:46:26 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2094077,https://inaturalist-open-data.s3.amazonaws.com/photos/2506399/medium.jpg,,"",Grasshopper ,1,0,false,3,"Salt Lake County, US-UT, US",40.772789,-111.821931,5,,,,5,,,false,,,"Grasshoppers, Crickets, and Katydids",Trimerotropis,,Insecta,51494
2094079,0842cbc2-87ca-4754-a394-c23f0e9b8768,Sat Oct 10 2015 13:44:44 GMT-0600 (MDT),2015-10-10,2015-10-10 13:44:44 -0600,Mountain Time (US & Canada),141211,itim,,2015-10-10 15:02:26 -0600,2022-08-06 01:46:11 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2094079,https://inaturalist-open-data.s3.amazonaws.com/photos/2506404/medium.jpg,,"",Grasshopper ,1,0,false,3,"Salt Lake County, US-UT, US",40.772762,-111.821709,5,,,,5,,,false,,,"Grasshoppers, Crickets, and Katydids",Trimerotropis,,Insecta,51494
2094317,adf3869a-c481-406f-aedd-5c5fb1157ee9,Sat Oct 10 2015 13:36:26 GMT-0600 (MDT),2015-10-10,2015-10-10 13:36:26 -0600,Mountain Time (US & Canada),142203,nstaggers,,2015-10-10 15:16:28 -0600,2022-11-12 14:32:23 -0700,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2094317,https://inaturalist-open-data.s3.amazonaws.com/photos/2506733/medium.jpg,,"",,1,0,false,3,"Salt Lake County, US-UT, US",40.768698,-111.825078,476,,,,476,,,false,,,Spotted Bird Grasshopper,Schistocerca lineata,Spotted Bird Grasshopper,Insecta,199581
2094344,a14365ff-7313-485f-9616-a86889eb0c0d,Sat Oct 10 2015 13:34:54 GMT-0600 (MDT),2015-10-10,2015-10-10 13:34:54 -0600,Mountain Time (US & Canada),141816,wolflead6,,2015-10-10 15:18:55 -0600,2023-04-22 15:07:53 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2094344,https://inaturalist-open-data.s3.amazonaws.com/photos/2506797/medium.jpg,,"",,1,0,false,3,"Salt Lake County, US-UT, US",40.770114,-111.823196,10,,,,10,,,false,,,"Grasshoppers, Crickets, and Katydids",Melanoplinae,Spur-throated Grasshoppers,Insecta,328102
2094791,200b179d-18d0-4e56-a4ac-c4dce91612e9,2015-10-10 3:23:05 PM MDT,2015-10-10,2015-10-10 15:23:05 -0600,Mountain Time (US & Canada),140905,joyboy314159,David Joy,2015-10-10 17:00:48 -0600,2022-08-06 01:45:51 -0600,needs_id,,http://www.inaturalist.org/observations/2094791,https://static.inaturalist.org/photos/2507423/medium.jpg,,"","",1,0,false,2,"Cache County, US-UT, US",41.72905548,-111.78002201,5,,,,5,,,false,gps,gps,Crackling Forest Grasshopper,Trimerotropis verruculata,Crackling Forest Grasshopper,Insecta,153394
3411367,325c607f-4684-4032-9191-a76428c9f84d,2016-06-08 9:35:27 AM MDT,2016-06-08,2016-06-08 09:35:27 -0600,Mountain Time (US & Canada),255078,chandlerarnold2,Chandler Arnold,2016-06-08 11:57:27 -0600,2022-07-24 23:06:45 -0600,needs_id,,http://www.inaturalist.org/observations/3411367,https://static.inaturalist.org/photos/3948690/medium.jpg,,"",,1,0,false,2,"Utah County, US-UT, US",40.44549309,-111.70791993,22,,,,22,,,false,,,Spur-throated Grasshoppers,Melanoplinae,Spur-throated Grasshoppers,Insecta,328102
3412630,a84a2a3e-6761-466e-aa9b-a4c444530ffc,Wed Jun 08 2016 09:51:06 GMT-0600 (MDT),2016-06-08,2016-06-08 09:51:06 -0600,Mountain Time (US & Canada),248167,rosesoto,,2016-06-08 14:23:58 -0600,2023-04-22 19:41:07 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3412630,https://inaturalist-open-data.s3.amazonaws.com/photos/3950311/medium.jpg,,"",,1,0,false,3,"Timpanogos Cave National Monument, Utah County, US-UT, US",40.4435388046,-111.7097250001,5,,,,5,,,false,,,"Grasshoppers, Crickets, and Katydids",Melanoplus,North American Spur-throated Grasshoppers,Insecta,63523
3414000,70e50524-c091-4340-848b-3e5e5940aac9,2016-06-08 11:00:00 AM MDT,2016-06-08,2016-06-08 11:00:00 -0600,Mountain Time (US & Canada),85599,cbills,Christy Bills,2016-06-08 18:01:25 -0600,2025-02-16 15:29:06 -0700,research,,http://www.inaturalist.org/observations/3414000,https://static.inaturalist.org/photos/3960227/medium.jpeg,,"","",2,0,false,2,Timpanogos cave National Monument,40.440556,-111.709444,16,,,,16,,,false,,"",Speckle-winged Rangeland Grasshopper,Arphia conspersa,Speckle-winged Rangeland Grasshopper,Insecta,155257
3459119,6f08f0b6-887b-478b-9084-6fd0b9dc61a0,2016/06/05 3:27 PM -0400,2016-06-05,2016-06-05 15:27:00 -0600,Mountain Time (US & Canada),7580,carrieseltzer,Carrie Seltzer,2016-06-14 20:07:45 -0600,2024-04-22 10:07:47 -0600,needs_id,CC0,http://www.inaturalist.org/observations/3459119,https://inaturalist-open-data.s3.amazonaws.com/photos/4015240/medium.jpg,,"",Found two different individuals sitting on different flower stalks. Separate observation for the flower.,1,0,false,,"Arches National Park, Grand, Utah, United States",38.7341194444,-109.5006333333,,,,,,,,false,,"",Spur-throated Grasshoppers,Melanoplinae,Spur-throated Grasshoppers,Insecta,328102
3463086,2969813c-1ed3-4d0c-a41a-c58e18c4b141,Wed Jun 15 2016 16:02:09 GMT-0600 (MDT),2016-06-15,2016-06-15 16:02:09 -0600,Mountain Time (US & Canada),104881,allycoconis,Ally Coconis,2016-06-15 16:34:16 -0600,2023-04-22 19:43:57 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3463086,https://inaturalist-open-data.s3.amazonaws.com/photos/4021117/medium.jpg,,"",,1,0,false,3,"84108, Salt Lake City, UT, US",40.7670811471,-111.8196772971,5,,,,5,,,false,,,Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta,47649
3469036,a16466b8-6ca2-4c9f-9a97-9b4d8c3d4ed0,Sat Jun 11 2016 10:06:04 GMT-0600 (MDT),2016-06-11,2016-06-11 10:06:04 -0600,Mountain Time (US & Canada),141211,itim,,2016-06-16 18:42:19 -0600,2022-07-24 23:06:24 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3469036,https://inaturalist-open-data.s3.amazonaws.com/photos/4029734/medium.jpg,,"",,1,0,false,3,"1509 Riverside Dr, Salt Lake City, UT, US",40.737095,-111.921875,,,,,,,,false,,,"Grasshoppers, Crickets, and Katydids",Melanoplinae,Spur-throated Grasshoppers,Insecta,328102
3655984,9db2f553-21a0-4a19-a345-2313e4c963da,5/1/2015,2015-05-01,,Pacific Time (US & Canada),121203,tenthousandhz,Daniel Palmer,2016-07-10 15:02:44 -0600,2022-08-02 22:52:12 -0600,needs_id,CC-BY-NC-SA,http://www.inaturalist.org/observations/3655984,https://static.inaturalist.org/photos/4231719/medium.JPG,,"","Millard County, Utah",1,0,false,,"Utah, US",38.6623946775,-113.7962938278,50,,,,28210,obscured,,true,,"",Hippiscini,Hippiscini,,Insecta,210442
3669707,4ea568f1-49d0-442b-8db5-63459dc92fd8,Tue Jul 12 2016 17:58:32 GMT-0600 (MDT),2016-07-12,2016-07-12 17:58:32 -0600,Mountain Time (US & Canada),37587,hannawacker,Robb Hannawacker,2016-07-12 19:35:01 -0600,2022-07-28 11:09:32 -0600,needs_id,CC0,http://www.inaturalist.org/observations/3669707,https://inaturalist-open-data.s3.amazonaws.com/photos/4249854/medium.jpg,,"",,1,0,false,3,"San Juan County, US-UT, US",38.4103498562,-109.3071756699,5,,,,5,,,false,,,Wrangler Grasshopper,Circotettix rabula,Wrangler Grasshopper,Insecta,153400
3673395,7564c2e5-2435-4dd6-9196-254e596ceeb1,2016/07/10 7:53 AM PDT,2016-07-10,2016-07-10 08:53:00 -0600,Pacific Time (US & Canada),26610,anudibranchmom,Robin Gwen Agarwal,2016-07-13 13:56:44 -0600,2022-07-21 22:32:35 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3673395,https://inaturalist-open-data.s3.amazonaws.com/photos/4254662/medium.jpg,,2016-07 Utah,Millions of them,1,0,false,,"Antelope Island State Park, Syracuse, UT, United States",40.9701078,-112.2026347,11764,,,,11764,,,false,,,North American Spur-throated Grasshoppers,Melanoplus,North American Spur-throated Grasshoppers,Insecta,63523
3673396,867847e5-9a68-4cc3-8661-24f6c296f5ad,2016/07/10 7:53 AM PDT,2016-07-10,2016-07-10 08:53:00 -0600,Pacific Time (US & Canada),26610,anudibranchmom,Robin Gwen Agarwal,2016-07-13 13:56:45 -0600,2021-10-15 05:08:14 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/3673396,https://inaturalist-open-data.s3.amazonaws.com/photos/4254669/medium.jpg,,2016-07 Utah,,1,0,false,,"Antelope Island State Park, Syracuse, UT, United States",40.9701078,-112.2026347,11764,,,,11764,,,false,,,Say's Grasshopper,Spharagemon equale,Say's Grasshopper,Insecta,231354
3673405,7a187b72-b218-42c8-9fe4-3327bbae22f9,2016/07/10 8:21 AM PDT,2016-07-10,2016-07-10 09:21:00 -0600,Pacific Time (US & Canada),26610,anudibranchmom,Robin Gwen Agarwal,2016-07-13 13:56:54 -0600,2023-09-12 09:32:19 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/3673405,https://inaturalist-open-data.s3.amazonaws.com/photos/4254711/medium.jpg,,2016-07 Utah,,2,0,false,,"Antelope Island State Park, Syracuse, UT, United States",40.9701078,-112.2026347,11764,,,,11764,,,false,,,Haldeman's Grasshopper,Pardalophora haldemanii,Haldeman's Grasshopper,Insecta,227159
3696476,0e66783f-4b6f-4629-a6f7-1bd61ea9d99d,2016/07/14 11:28 AM MDT,2016-07-14,2016-07-14 11:28:00 -0600,Mountain Time (US & Canada),4530,jay,Jay Bird,2016-07-17 21:35:28 -0600,2022-07-28 11:08:55 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3696476,https://static.inaturalist.org/photos/4290010/medium.jpg,,"",,1,0,false,,"University, Salt Lake City, UT, USA",40.7660540516,-111.824737229,281,,,,281,,,false,,,Wrangler Grasshopper,Circotettix rabula,Wrangler Grasshopper,Insecta,153400
3827962,f7cf018d-4f2e-4009-b1a7-cce2b8d50b03,2016/08/04 1:50 PM MDT,2016-08-04,2016-08-04 13:50:00 -0600,Mountain Time (US & Canada),4530,jay,Jay Bird,2016-08-07 16:54:47 -0600,2022-07-29 08:23:33 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3827962,https://static.inaturalist.org/photos/4476729/medium.jpg,,"",,1,0,false,,"Utah County, UT, USA",40.4035433333,-111.64346,,,,,,,,false,,,Melanoplus marshallii,Melanoplus marshallii,,Insecta,762639
3864601,3f0ce228-c894-42ef-95cd-f66dca47f8a2,2016-08-11 9:53:32 AM MDT,2016-08-11,2016-08-11 09:53:32 -0600,Mountain Time (US & Canada),71780,m_kebell,Mike Bell,2016-08-11 19:11:28 -0600,2022-01-26 20:34:36 -0700,research,CC-BY-NC,http://www.inaturalist.org/observations/3864601,https://inaturalist-open-data.s3.amazonaws.com/photos/4529457/medium.jpeg,,"",,3,0,false,2,"Arches National Park, Grand County, US-UT, US",38.60976041,-109.57924655,8,,,,8,,,false,,,Spotted Bird Grasshopper,Schistocerca lineata,Spotted Bird Grasshopper,Insecta,199581
3894556,bd159d95-fd5a-409f-a540-9a8321323c29,Mon Aug 15 2016 14:11:43 GMT-0600 (MDT),2016-08-15,2016-08-15 14:11:43 -0600,Mountain Time (US & Canada),37587,hannawacker,Robb Hannawacker,2016-08-15 16:16:47 -0600,2024-07-12 15:00:13 -0600,research,CC0,http://www.inaturalist.org/observations/3894556,https://inaturalist-open-data.s3.amazonaws.com/photos/4574409/medium.jpg,,"",,2,0,false,3,"Grand County, US-UT, US",38.5437195562,-109.282495156,5,,,,5,,,false,,,Two-striped Grasshopper,Melanoplus bivittatus,Two-striped Grasshopper,Insecta,129305
3895967,ac5286b2-7d46-4382-94ff-d0538ce61115,Mon Aug 15 2016 16:34:14 GMT-0600 (MDT),2016-08-15,2016-08-15 16:34:14 -0600,Mountain Time (US & Canada),37587,hannawacker,Robb Hannawacker,2016-08-15 19:46:55 -0600,2022-07-24 23:11:35 -0600,needs_id,CC0,http://www.inaturalist.org/observations/3895967,https://inaturalist-open-data.s3.amazonaws.com/photos/4576473/medium.jpg,,"",,1,0,false,3,"Grand County, US-UT, US",38.5687843385,-109.294824265,5,,,,5,,,false,,,North American Spur-throated Grasshoppers,Melanoplus,North American Spur-throated Grasshoppers,Insecta,63523
3927726,f71d7cc1-b8b5-47a0-9ca0-faf051656657,Sat Aug 20 2016 17:26:41 GMT-0600 (MDT),2016-08-20,2016-08-20 17:26:41 -0600,Mountain Time (US & Canada),37587,hannawacker,Robb Hannawacker,2016-08-20 17:27:15 -0600,2022-04-06 18:24:03 -0600,needs_id,CC0,http://www.inaturalist.org/observations/3927726,https://inaturalist-open-data.s3.amazonaws.com/photos/4622340/medium.jpg,,"",Or S. lineata ?,3,0,false,3,"84532, Moab, UT, US",38.5976677901,-109.5765242727,5,,,,5,,,false,,,Schistocerca alutacea,Schistocerca alutacea,,Insecta,1373640
3988400,b895ecd7-32a7-4e07-8a9f-c01ac27803e2,Sat Aug 27 2016 14:00:58 GMT-0600 (MDT),2016-08-27,2016-08-27 14:00:58 -0600,Mountain Time (US & Canada),314920,william55,William Heyborne,2016-08-29 12:25:28 -0600,2016-08-29 14:55:55 -0600,needs_id,,http://www.inaturalist.org/observations/3988400,https://static.inaturalist.org/photos/4708493/medium.jpg,,,,0,0,false,3,"E 200 S, Cedar City, UT, US",37.6709185823,-113.0377461258,87,,,,87,,,false,,,Red legged grasshopper,Acrididae,Short-horned Grasshoppers,Insecta,47649
4051738,914c146c-a644-459f-ae47-5b3c658c045a,2016/09/06 4:42 PM MDT,2016-09-06,2016-09-06 16:42:00 -0600,Mountain Time (US & Canada),307432,maticus,"",2016-09-06 17:08:39 -0600,2019-10-10 20:40:40 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/4051738,https://inaturalist-open-data.s3.amazonaws.com/photos/4798407/medium.jpg,,"",hanging out on dying sunflowers,1,0,false,,"Salt Lake County, US-UT, US",40.6787390945,-111.8096185749,61,,,,27908,obscured,,true,,,Differential Grasshopper,Melanoplus differentialis,Differential Grasshopper,Insecta,63518
4096349,043670c3-a454-4a48-98af-81f1cfa9a665,2016-09-12 2:20:00 PM MDT,2016-09-12,2016-09-12 14:20:00 -0600,Mountain Time (US & Canada),306991,tigerbb,Rebecca Ray,2016-09-12 16:10:11 -0600,2021-03-19 19:06:47 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/4096349,https://inaturalist-open-data.s3.amazonaws.com/photos/4864124/medium.jpg,,"",This is the second time in a week I've seen a grasshopper sitting on the brick face of my home in the hot afternoon sun. This one was between 3 and 4 inches long.,1,0,false,2,"1095 1300 West Salt Lake City, UT 84104",40.74577958,-111.92745931,8,,,,8,,,false,,,Differential Grasshopper,Melanoplus differentialis,Differential Grasshopper,Insecta,63518
4128211,42c9eecd-2648-4093-b1bf-50f436c5ce0d,2016/09/15 6:04 PM MDT,2016-09-15,2016-09-15 18:04:00 -0600,Mountain Time (US & Canada),306991,tigerbb,Rebecca Ray,2016-09-17 00:27:02 -0600,2017-09-21 10:21:55 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/4128211,https://inaturalist-open-data.s3.amazonaws.com/photos/4911690/medium.jpeg,,"",I don't know why I keep finding these guys on my brick walls.,2,0,false,,"Glendale, Salt Lake City, UT, USA",40.7457451142,-111.927351057,13,,,,13,,,false,,,Differential Grasshopper,Melanoplus differentialis,Differential Grasshopper,Insecta,63518
4128223,3e2397d8-8498-416e-a018-41ac3d60dd02,2016/09/15 11:48 AM MDT,2016-09-15,2016-09-15 11:48:00 -0600,Mountain Time (US & Canada),306991,tigerbb,Rebecca Ray,2016-09-17 00:27:08 -0600,2017-08-15 15:27:25 -0600,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/4128223,https://inaturalist-open-data.s3.amazonaws.com/photos/4911729/medium.jpeg,,"","While most of my insect friends were enjoying the feast provided by the seeds and nectar, this grasshopper was making himself right at home eating the mint leaves. I can't help but wonder, coming from a nation that abhors entomophage... how does this affect his flavor? ;)",0,0,false,,"Glendale, Salt Lake City, UT, USA",40.7457451142,-111.927351057,13,,,,13,,,false,,,Migratory Grasshopper,Melanoplus sanguinipes,Migratory Grasshopper,Insecta,129240
4177697,a23be88a-e8a4-43ec-9e28-df8c156a2e0f,2016/09/02,2016-09-02,,Arizona,159910,mlodinow,Steven Mlodinow,2016-09-22 19:06:52 -0600,2022-08-03 23:02:55 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/4177697,https://inaturalist-open-data.s3.amazonaws.com/photos/4975773/medium.jpg,,"",,1,0,false,,"Upper Calf Creek Falls, Garfield County, UT, USA",37.8565584161,-111.4522647858,1000,,,,1000,,,false,,,Cream Grasshopper,Cibolacris parviceps,Cream Grasshopper,Insecta,67763
4214128,cb611539-de7c-4eab-931a-3a81256082e7,Mon Sep 26 2016 17:06:33 GMT-0600 (MDT),2016-09-26,2016-09-26 17:06:33 -0600,Mountain Time (US & Canada),333542,lizwong,Liz Wong,2016-09-27 07:25:14 -0600,2023-04-22 21:06:35 -0600,needs_id,,http://www.inaturalist.org/observations/4214128,https://static.inaturalist.org/photos/5027659/medium.jpg,,"",,1,0,false,3,"84737, Springdale, UT, US",37.1999866667,-112.9875116667,,,,,,,,false,,,Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta,47649
